140671,"CA"
2191496,"CA"
1002000,"CA"
307560,"CA"
53626,"NM"
1602042,"TX"
429323,"TX"
565260,"TX"
158836,"TX"
1933514,"TX"
1578434,"TX"
133171,"TX"
254454,"TX"
144015,"TX"
371371,"TX"
40,"CA"
27655,"AK"
11001,"AK"
40691,"AK"
48384,"ID"
37610,"ID"
38945,"ME"
388993,"ME"
54048,"ME"
67092,"ME"
148492,"ME"
40217,"ME"
13186,"ME"
184988,"ME"
19757,"ME"
83527,"ME"
20484,"ME"
2155275,"MI"
766711,"MI"
709511,"MI"
50164,"MN"
131859,"MN"
158176,"MN"
17751,"MN"
1916,"MN"
9962,"MN"
38004,"MN"
7579,"MT"
1810,"MT"
2353,"MT"
102567,"MT"
13493,"MT"
47853,"MT"
2953,"MT"
93663,"MT"
2516,"MT"
1236,"MT"
371,"MT"
312898,"NY"
2652963,"NY"
538872,"NY"
284942,"NY"
125739,"NY"
57785,"NY"
1611,"ND"
3276,"ND"
3551,"ND"
37698,"ND"
6597,"ND"
1445,"ND"
3226,"ND"
5170,"ND"
10928,"ND"
10232,"ND"
11569,"ND"
118229,"ND"
38811,"ND"
1766,"ND"
5595,"ND"
6881,"ND"
8806,"ND"
3530,"ND"
31050,"VT"
212338,"VT"
152672,"VT"
27398,"VT"
40759,"VT"
1132324,"WA"
11494,"WA"
20136,"WA"
2534,"WA"
6140,"WA"
22533,"WA"
188019,"WA"
14133,"WA"
2538,"WA"
130101,"WA"
276978,"WA"
326918,"WA"
392129,"AZ"
47179,"AZ"
67657,"AZ"
1254593,"AZ"
4853,"AZ"
522299,"AZ"
132489,"CA"
2320310,"CA"
943951,"CA"
306628,"CA"
59663,"NM"
1495504,"TX"
404202,"TX"
515584,"TX"
144992,"TX"
2076636,"TX"
1518601,"TX"
123489,"TX"
223968,"TX"
140555,"TX"
345153,"TX"
472,"CA"
12748,"AK"
5615,"AK"
20108,"AK"
33435,"ID"
32761,"ID"
334340,"ME"
55995,"ME"
43727,"ME"
165940,"ME"
14453,"ME"
75336,"ME"
14299,"ME"
1967371,"MI"
520150,"MI"
625949,"MI"
43917,"MN"
74570,"MN"
132316,"MN"
14289,"MN"
1569,"MN"
8201,"MN"
31333,"MN"
7189,"MT"
1424,"MT"
1374,"MT"
56542,"MT"
10016,"MT"
34046,"MT"
1942,"MT"
75353,"MT"
1540,"MT"
686,"MT"
297,"MT"
214629,"NY"
1793476,"NY"
404573,"NY"
265602,"NY"
86836,"NY"
54644,"NY"
1398,"ND"
2147,"ND"
2520,"ND"
23531,"ND"
3851,"ND"
1177,"ND"
3099,"ND"
3849,"ND"
9577,"ND"
8211,"ND"
4507,"ND"
79028,"ND"
30950,"ND"
1210,"ND"
4407,"ND"
6961,"ND"
7220,"ND"
2496,"ND"
21918,"VT"
172899,"VT"
109350,"VT"
15912,"VT"
35945,"VT"
1059202,"WA"
11364,"WA"
17462,"WA"
2786,"WA"
9777,"WA"
13664,"WA"
161543,"WA"
6808,"WA"
2093,"WA"
91131,"WA"
258202,"WA"
291349,"WA"
377985,"AZ"
54057,"AZ"
52151,"AZ"
1175823,"AZ"
4599,"AZ"
692267,"AZ"
147047,"CA"
2240102,"CA"
895180,"CA"
285415,"CA"
43637,"NM"
1430949,"TX"
405965,"TX"
513139,"TX"
150606,"TX"
1797646,"TX"
1360252,"TX"
122155,"TX"
226883,"TX"
141117,"TX"
333749,"TX"
486,"CA"
3519,"AK"
3093,"AK"
2504,"AK"
19106,"ID"
22460,"ID"
36647,"ME"
315073,"ME"
49347,"ME"
56424,"ME"
45227,"ME"
33219,"ME"
10738,"ME"
164200,"ME"
7522,"ME"
73759,"ME"
12923,"ME"
1881276,"MI"
454928,"MI"
437291,"MI"
41377,"MN"
51518,"MN"
105872,"MN"
11200,"MN"
1348,"MN"
7506,"MN"
24606,"MN"
6641,"MT"
1274,"MT"
1246,"MT"
15829,"MT"
9862,"MT"
26366,"MT"
1638,"MT"
65371,"MT"
1798,"MT"
684,"MT"
278,"MT"
165753,"NY"
1499192,"NY"
309319,"NY"
290483,"NY"
86245,"NY"
45454,"NY"
1331,"ND"
2447,"ND"
2626,"ND"
13934,"ND"
4075,"ND"
1269,"ND"
2866,"ND"
3374,"ND"
7904,"ND"
7788,"ND"
4626,"ND"
74699,"ND"
29507,"ND"
1170,"ND"
3978,"ND"
4673,"ND"
5874,"ND"
2355,"ND"
18385,"VT"
150539,"VT"
83613,"VT"
14662,"VT"
30467,"VT"
956155,"WA"
10724,"WA"
14837,"WA"
1846,"WA"
8982,"WA"
13695,"WA"
148390,"WA"
6411,"WA"
1788,"WA"
66048,"WA"
157667,"WA"
257967,"WA"
413421,"AZ"
74995,"AZ"
48955,"AZ"
1214995,"AZ"
4710,"AZ"
707486,"AZ"
189584,"CA"
2337570,"CA"
945094,"CA"
320205,"CA"
57241,"NM"
1440803,"TX"
420979,"TX"
542184,"TX"
162609,"TX"
1834554,"TX"
1443891,"TX"
123877,"TX"
225174,"TX"
151460,"TX"
352486,"TX"
2365,"AK"
1531,"AK"
1428,"AK"
11616,"ID"
18870,"ID"
32365,"ME"
278346,"ME"
44669,"ME"
52083,"ME"
83773,"ME"
25657,"ME"
8423,"ME"
156212,"ME"
74565,"ME"
9745,"ME"
1872264,"MI"
382692,"MI"
351113,"MI"
33927,"MN"
29417,"MN"
116930,"MN"
7439,"MN"
1080,"MN"
6387,"MN"
15440,"MN"
4796,"MT"
642,"MT"
767,"MT"
8333,"MT"
5234,"MT"
12408,"MT"
1256,"MT"
57900,"MT"
1372,"MT"
701,"MT"
337,"MT"
117795,"NY"
21204,"NY"
178942,"NY"
236492,"NY"
69905,"NY"
32125,"NY"
1055,"ND"
1915,"ND"
2469,"ND"
7180,"ND"
3591,"ND"
855,"ND"
1854,"ND"
2292,"ND"
6654,"ND"
6123,"ND"
3425,"ND"
48978,"ND"
22562,"ND"
719,"ND"
3953,"ND"
3335,"ND"
5478,"ND"
1865,"ND"
13264,"VT"
111998,"VT"
11301,"VT"
10610,"VT"
20807,"VT"
792251,"WA"
9705,"WA"
13643,"WA"
1507,"WA"
6876,"WA"
9604,"WA"
134999,"WA"
4386,"WA"
1340,"WA"
53603,"WA"
135386,"WA"
228500,"WA"
393584,"AZ"
63268,"AZ"
63541,"AZ"
1186552,"AZ"
5416,"AZ"
774975,"AZ"
253410,"CA"
1970249,"CA"
895221,"CA"
278039,"CA"
61269,"NM"
1415201,"TX"
408333,"TX"
533518,"TX"
153469,"TX"
1835710,"TX"
1571560,"TX"
125792,"TX"
268467,"TX"
153958,"TX"
362050,"TX"
40,"CA"
1879,"AK"
1286,"AK"
1033,"AK"
11652,"ID"
19346,"ID"
34762,"ME"
285920,"ME"
47222,"ME"
58219,"ME"
91926,"ME"
22681,"ME"
8066,"ME"
166133,"ME"
68744,"ME"
9771,"ME"
1890249,"MI"
373800,"MI"
322080,"MI"
33012,"MN"
27348,"MN"
100460,"MN"
7211,"MN"
975,"MN"
6514,"MN"
14182,"MN"
6456,"MT"
558,"MT"
979,"MT"
8990,"MT"
5683,"MT"
15303,"MT"
1121,"MT"
47561,"MT"
1531,"MT"
667,"MT"
249,"MT"
100624,"NY"
1208337,"NY"
189480,"NY"
220742,"NY"
65138,"NY"
30316,"NY"
1246,"ND"
2044,"ND"
3832,"ND"
8129,"ND"
2354,"ND"
1150,"ND"
1980,"ND"
2662,"ND"
8490,"ND"
7154,"ND"
3165,"ND"
45857,"ND"
19390,"ND"
918,"ND"
4050,"ND"
3918,"ND"
8457,"ND"
1819,"ND"
12265,"VT"
110130,"VT"
50562,"VT"
10913,"VT"
22329,"VT"
846971,"WA"
8715,"WA"
13794,"WA"
1940,"WA"
6383,"WA"
10329,"WA"
135343,"WA"
6383,"WA"
1326,"WA"
52884,"WA"
150703,"WA"
233264,"WA"
426888,"AZ"
57404,"AZ"
69321,"AZ"
1249312,"AZ"
5363,"AZ"
851281,"AZ"
305731,"CA"
2553951,"CA"
951278,"CA"
300765,"CA"
48187,"NM"
1611342,"TX"
468445,"TX"
630474,"TX"
171862,"TX"
6274348,"TX"
1637826,"TX"
335189,"TX"
175043,"TX"
422738,"TX"
42,"CA"
